14099	(s3://sscwgs-hg38/phase4/SS0013000.final.cram)
11001	(s3://sscwgs-hg38/phase4/SS0013024.final.cram;s3://sscwgs-hg38/phase4/SSC02181.final.cram;s3://sscwgs-hg38/phase4/SSC02184.final.cram)
11953	(s3://sscwgs-hg38/phase4/SS0013028.final.cram;s3://sscwgs-hg38/phase4/SSC03325.final.cram;s3://sscwgs-hg38/phase4/SSC03338.final.cram)
11698	(s3://sscwgs-hg38/phase4/SSC00684.final.cram;s3://sscwgs-hg38/phase4/SSC00685.final.cram)
11386	(s3://sscwgs-hg38/phase4/SSC00799.final.cram;s3://sscwgs-hg38/phase4/SSC00808.final.cram;s3://sscwgs-hg38/phase4/SSC00809.final.cram)
11476	(s3://sscwgs-hg38/phase4/SSC00850.final.cram;s3://sscwgs-hg38/phase4/SSC00858.final.cram;s3://sscwgs-hg38/phase4/SSC00859.final.cram)
11893	(s3://sscwgs-hg38/phase4/SSC00908.final.cram;s3://sscwgs-hg38/phase4/SSC00909.final.cram;s3://sscwgs-hg38/phase4/SSC01956.final.cram)
11367	(s3://sscwgs-hg38/phase4/SSC00978.final.cram;s3://sscwgs-hg38/phase4/SSC00990.final.cram)
11558	(s3://sscwgs-hg38/phase4/SSC01947.final.cram;s3://sscwgs-hg38/phase4/SSC01948.final.cram;s3://sscwgs-hg38/phase4/SSC01949.final.cram)
11536	(s3://sscwgs-hg38/phase4/SSC02014.final.cram;s3://sscwgs-hg38/phase4/SSC02020.final.cram;s3://sscwgs-hg38/phase4/SSC02021.final.cram)
11131	(s3://sscwgs-hg38/phase4/SSC02100.final.cram;s3://sscwgs-hg38/phase4/SSC02107.final.cram;s3://sscwgs-hg38/phase4/SSC02118.final.cram;s3://sscwgs-hg38/phase4/SSC02446.final.cram)
11173	(s3://sscwgs-hg38/phase4/SSC02166.final.cram;s3://sscwgs-hg38/phase4/SSC02170.final.cram;s3://sscwgs-hg38/phase4/SSC02278.final.cram)
11555	(s3://sscwgs-hg38/phase4/SSC02167.final.cram;s3://sscwgs-hg38/phase4/SSC02171.final.cram)
11583	(s3://sscwgs-hg38/phase4/SSC02231.final.cram;s3://sscwgs-hg38/phase4/SSC02236.final.cram;s3://sscwgs-hg38/phase4/SSC02447.final.cram)
11050	(s3://sscwgs-hg38/phase4/SSC02257.final.cram;s3://sscwgs-hg38/phase4/SSC02262.final.cram;s3://sscwgs-hg38/phase4/SSC02303.final.cram)
11409	(s3://sscwgs-hg38/phase4/SSC02312.final.cram;s3://sscwgs-hg38/phase4/SSC02314.final.cram;s3://sscwgs-hg38/phase4/SSC02316.final.cram)
11547	(s3://sscwgs-hg38/phase4/SSC02327.final.cram;s3://sscwgs-hg38/phase4/SSC02335.final.cram;s3://sscwgs-hg38/phase4/SSC02343.final.cram)
11111	(s3://sscwgs-hg38/phase4/SSC02441.final.cram;s3://sscwgs-hg38/phase4/SSC02442.final.cram;s3://sscwgs-hg38/phase4/SSC02445.final.cram)
11128	(s3://sscwgs-hg38/phase4/SSC02448.final.cram;s3://sscwgs-hg38/phase4/SSC02451.final.cram;s3://sscwgs-hg38/phase4/SSC02454.final.cram)
11097	(s3://sscwgs-hg38/phase4/SSC02462.final.cram;s3://sscwgs-hg38/phase4/SSC02469.final.cram;s3://sscwgs-hg38/phase4/SSC02478.final.cram)
11464	(s3://sscwgs-hg38/phase4/SSC02465.final.cram;s3://sscwgs-hg38/phase4/SSC02578.final.cram;s3://sscwgs-hg38/phase4/SSC02699.final.cram)
11223	(s3://sscwgs-hg38/phase4/SSC02483.final.cram;s3://sscwgs-hg38/phase4/SSC02485.final.cram;s3://sscwgs-hg38/phase4/SSC02488.final.cram)
11322	(s3://sscwgs-hg38/phase4/SSC02487.final.cram;s3://sscwgs-hg38/phase4/SSC02722.final.cram;s3://sscwgs-hg38/phase4/SSC02759.final.cram)
11133	(s3://sscwgs-hg38/phase4/SSC02499.final.cram;s3://sscwgs-hg38/phase4/SSC02507.final.cram;s3://sscwgs-hg38/phase4/SSC02708.final.cram)
11044	(s3://sscwgs-hg38/phase4/SSC02531.final.cram;s3://sscwgs-hg38/phase4/SSC02537.final.cram;s3://sscwgs-hg38/phase4/SSC02547.final.cram)
11122	(s3://sscwgs-hg38/phase4/SSC02555.final.cram;s3://sscwgs-hg38/phase4/SSC02739.final.cram;s3://sscwgs-hg38/phase4/SSC02754.final.cram)
11566	(s3://sscwgs-hg38/phase4/SSC02581.final.cram;s3://sscwgs-hg38/phase4/SSC02587.final.cram;s3://sscwgs-hg38/phase4/SSC02594.final.cram)
11331	(s3://sscwgs-hg38/phase4/SSC02625.final.cram;s3://sscwgs-hg38/phase4/SSC02630.final.cram;s3://sscwgs-hg38/phase4/SSC02635.final.cram)
11039	(s3://sscwgs-hg38/phase4/SSC02679.final.cram;s3://sscwgs-hg38/phase4/SSC02690.final.cram;s3://sscwgs-hg38/phase4/SSC02706.final.cram)
